withinFormRange,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage,failureCategory,seedRetries
false,15,14,1.8667,14,14,0.0000,2,4,9,1,0.0714,13.7327,0.2667,19.0773,7.4757,4.2500,3.5000,3.0000,2,1,1,1,0.1333,1.4000,53,3.5333,0.0481,15,linear,medium,multiple,15,5,front_loaded,high,5,high,1343468058,4e3fc9a2-404d-4e0e-add8-5352633c6dcb,true,,,none,3
false,9,8,1.7778,8,8,0.0000,2,2,5,1,0.1250,15.5250,0.5714,19.9224,9.8155,1.2344,1.6250,3.0000,1,3,2,1,0.2222,2.1429,46,5.1111,0.0453,9,linear,large,multiple,9,7,front_loaded,low,2,medium,17790603,4619d610-5c9d-4932-a001-6a923e5b505c,true,,,none,0
false,12,11,1.8333,4,2,0.0000,3,0,10,1,0.0909,10.7520,0.5000,13.8838,7.7729,0.2500,1.5000,4.0000,0,1,1,1,0.2500,2.3333,52,4.3333,0.0665,12,branching,medium,multiple,12,3,dispersed,high,1,low,1782584239,f98be244-0396-4221-afc8-3176a17fa782,true,,,none,0
false,8,7,1.7500,2,1,0.0000,1,0,6,1,0.1429,9.3855,1.0000,1.9213,1.9213,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,62,7.7500,0.0680,8,hub_and_spoke,large,single,8,1,dispersed,medium,2,low,1706368294,153f3c33-9f1f-49e8-8046-3fb973d833b9,true,,,none,0
false,10,10,2.0000,5,5,0.1000,1,1,9,0,0.0000,20.3764,0.5278,6.5936,1.4152,0.2469,4.4444,4.0000,2,3,2,1,0.4000,2.5000,16,1.6000,0.0379,10,loop,small,single,10,8,clustered,low,2,high,1396340720,5efc9c8b-1e75-4707-b99d-daebda160f57,false,"EntityBounds: entity terrorist_01 at (-5.84, 25.75) exceeds room room_06 interior bounds (centre=(-7.04, 24.55), half-extents=(1.20, 1.20)); EntityOverlap: entities 'hostage_01' and 'terrorist_07' are 1.42m apart (< minimum clearance 1.5m)",,EntityBounds,3
false,5,5,2.0000,2,2,0.2000,1,0,5,0,0.0000,16.2958,1.0000,8.0170,1.5132,0.1728,1.7778,3.3333,2,3,2,1,0.8000,2.2500,20,4.0000,0.0340,5,loop,large,single,5,8,clustered,low,1,medium,1429320811,fb94801d-d6c6-4090-acc3-1507200d6ef5,true,,,none,0
false,15,16,2.1333,7,4,0.1250,3,4,12,0,0.0000,16.1344,0.1667,19.5755,15.4453,1.2500,2.5000,3.0000,1,1,0,1,0.1333,1.0000,53,3.5333,0.0430,15,loop,medium,multiple,15,3,dispersed,medium,3,high,1641874573,cc43f6ba-c8a7-4d20-9f08-ad034505c783,true,,,none,0
false,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.8829,0.5000,11.7751,3.9385,0.2500,1.5000,2.0000,3,1,2,1,0.2500,1.0000,29,7.2500,0.0699,4,branching,large,single,4,7,dispersed,medium,4,medium,1066165610,bd9207d7-1b59-4232-ac0e-860324808391,true,,,none,0
false,11,10,1.8182,5,3,0.0000,3,0,9,1,0.1000,11.1842,0.4000,13.2905,5.3431,0.6667,2.0000,4.0000,2,1,1,1,0.2727,1.6000,18,1.6364,0.0302,11,branching,small,multiple,11,5,dispersed,medium,4,low,528138720,fe11da70-5048-43c6-8cec-4d40a374924c,true,,,none,0
false,7,7,2.0000,3,3,0.1429,1,0,7,0,0.0000,13.3189,0.6667,9.5513,3.6537,0.6667,2.0000,3.0000,2,1,1,1,0.2857,1.2000,15,2.1429,0.0272,7,loop,medium,single,7,5,dispersed,high,4,low,1857357987,f8044786-48cb-45b3-9b1b-c5ae9a4696e4,true,,,none,1
true,5,4,1.6000,4,4,0.0000,2,0,3,1,0.2500,6.7165,1.0000,5.1358,5.1358,0.2500,1.5000,0.0000,0,0,0,1,0.0000,0.0000,6,1.2000,0.0247,4,linear,small,multiple,5,1,front_loaded,medium,5,medium,967397998,de61abcd-8722-4712-823d-b4167b2bd824,true,,,none,0
false,8,8,2.0000,4,4,0.1250,1,0,8,0,0.0000,11.0612,0.7000,14.5206,8.4689,0.2400,1.4000,3.0000,1,1,1,1,0.2500,1.5000,23,2.8750,0.0443,8,loop,medium,single,8,4,front_loaded,high,4,medium,2031997481,a5aa026e-c644-4504-86cf-d260d8f212ed,true,,,none,0
false,3,2,1.3333,2,1,0.0000,3,0,1,1,0.5000,8.7870,0.5714,6.2143,1.5047,0.0000,1.0000,2.0000,0,3,3,1,0.6667,1.7143,26,8.6667,0.1600,3,hub_and_spoke,medium,multiple,3,7,deep,low,1,high,45268834,97a70a3e-8162-48b3-8d10-2380b62b5aa4,true,,,none,0
false,3,2,1.3333,2,2,0.0000,2,0,1,1,0.5000,9.3138,0.9333,4.3075,1.6996,0.2500,1.5000,3.0000,1,1,2,1,0.6667,1.8000,5,1.6667,0.0379,3,branching,small,multiple,3,5,dispersed,low,3,medium,763906671,74720749-911d-44f2-9d6e-f1f384bb3fa0,true,,,none,1
true,4,4,2.0000,2,2,0.2500,3,0,4,0,0.0000,10.8534,0.8333,10.6431,1.8655,0.0000,1.0000,3.0000,0,1,1,1,0.5000,2.0000,14,3.5000,0.0333,4,loop,large,multiple,4,3,front_loaded,high,1,low,2046184218,9b50d11a-1625-4b22-a163-90c2982f3c01,true,,,none,0
false,7,6,1.7143,4,2,0.0000,3,2,3,1,0.1667,6.4547,0.5357,6.3096,1.7972,0.0000,1.0000,4.0000,3,1,2,1,0.4286,1.4286,19,2.7143,0.0526,7,branching,small,multiple,7,7,front_loaded,high,5,high,1074155887,96e049c2-7084-4079-8f1a-9bfe82ef0be3,false,"EntityBounds: entity terrorist_01 at (-1.56, -7.65) exceeds room room_02 interior bounds (centre=(-0.36, -6.45), half-extents=(1.20, 1.20))",,EntityBounds,3
false,6,5,1.6667,5,5,0.0000,1,0,4,1,0.2000,7.7746,0.8571,9.6276,5.7619,0.4898,1.7143,3.0000,1,2,2,1,0.3333,2.1667,9,1.5000,0.0284,6,linear,small,single,6,6,front_loaded,high,2,medium,655721160,dcb5597a-7a5f-4d6d-8f3c-d4f8bdbe4f33,true,,,none,0
true,3,2,1.3333,2,1,0.0000,1,0,1,1,0.5000,8.7236,0.5000,6.9289,2.7216,0.0000,1.0000,0.0000,0,0,2,1,0.0000,1.3333,12,4.0000,0.0715,3,hub_and_spoke,medium,single,3,3,front_loaded,high,4,low,190175241,d11950f3-3ddd-46ab-85f9-68ca010323ee,true,,,none,0
false,12,12,2.0000,6,6,0.0833,3,0,12,0,0.0000,21.0573,0.1667,21.8646,14.6409,1.6875,4.2500,0.0000,1,0,1,1,0.0000,1.3333,8,0.6667,0.0153,6,loop,small,multiple,12,3,deep,high,5,low,937474074,209da15b-9e75-44e4-b07d-932ebe8a6c0b,false,"EntityBounds: entity terrorist_01 at (22.80, 7.20) exceeds room room_08 interior bounds (centre=(24.00, 6.00), half-extents=(1.20, 1.20))",,EntityBounds,3
false,8,9,2.2500,4,2,0.2222,1,2,7,0,0.0000,14.8311,0.5000,24.1587,13.9002,0.2344,1.6250,3.0000,3,1,2,1,0.2500,1.4286,40,5.0000,0.0395,8,loop,large,single,8,7,deep,medium,5,high,1453234917,01801939-0dca-452c-9bf8-83988bf6cdae,false,"EntityBounds: entity terrorist_03 at (-23.91, 3.76) exceeds room room_03 interior bounds (centre=(-20.71, 0.56), half-extents=(3.20, 3.20))",,EntityBounds,3
false,9,8,1.7778,5,3,0.0000,1,2,5,1,0.1250,6.9346,0.5833,10.0616,4.9399,0.0988,1.1111,3.0000,3,1,3,1,0.2222,1.7500,27,3.0000,0.0643,9,branching,small,single,9,8,front_loaded,low,5,high,341764065,f33a03ff-79dd-4526-a795-026e581d5ff4,true,,,none,2
false,12,11,1.8333,7,4,0.0000,1,1,9,1,0.0909,27.3688,1.0000,5.8889,1.5619,0.2469,3.5556,3.0000,2,3,2,1,0.1667,2.1250,100,8.3333,0.0762,12,branching,large,single,12,8,clustered,medium,1,medium,827149574,3855cd64-d949-4055-8571-860afc368ead,true,,,none,1
true,4,4,2.0000,2,2,0.2500,3,0,4,0,0.0000,9.6976,1.0000,5.0626,1.8290,0.2222,1.6667,3.0000,0,1,0,1,0.5000,1.5000,10,2.5000,0.0211,4,loop,medium,multiple,3,2,clustered,medium,2,medium,2140548194,ba1982cb-80f0-43dc-bc58-06431b562a97,true,,,none,0
false,10,9,1.8000,9,9,0.0000,2,2,6,1,0.1111,16.3972,0.3333,28.6561,25.1030,9.6875,3.7500,3.0000,0,1,1,1,0.2000,2.3333,33,3.3000,0.0392,10,linear,medium,multiple,10,3,dispersed,high,2,high,818976541,d9b90a79-8598-4a2a-9f37-6b8bd12f8de3,true,,,none,0
false,15,14,1.8667,6,3,0.0000,3,2,11,1,0.0714,11.1185,0.3333,10.2121,2.2696,0.2500,2.5000,3.0000,2,1,1,1,0.1333,1.4000,41,2.7333,0.0573,15,branching,small,multiple,15,5,deep,high,5,high,1192397661,6888f945-7a50-441d-a73e-113ebfd631df,true,,,none,1
false,13,12,1.8462,5,3,0.0000,1,3,8,1,0.0833,16.1560,0.3333,24.1976,10.3456,0.6939,2.1429,4.0000,2,2,1,1,0.2308,1.8333,139,10.6923,0.0919,13,branching,large,single,13,6,dispersed,low,3,high,973951090,53d2fa98-3873-4364-a444-71b215b606ca,true,,,none,0
false,14,13,1.8571,5,3,0.0000,3,1,11,1,0.0769,6.8760,0.3333,13.3513,11.7467,0.2222,1.3333,0.0000,1,0,0,1,0.0000,0.0000,38,2.7143,0.0667,14,branching,small,multiple,14,2,front_loaded,low,4,medium,1741720076,295e2d8c-30fd-4970-ba6a-1faced9a76f1,true,,,none,0
false,12,12,2.0000,6,6,0.0833,3,3,9,0,0.0000,17.7816,1.0000,1.7724,1.7724,0.0000,6.0000,0.0000,0,0,0,1,0.0000,0.0000,14,1.1667,0.0254,12,loop,small,multiple,12,1,clustered,medium,2,medium,1450368520,44634a4b-60ba-4668-b0eb-db6027a11cc0,true,,,none,0
false,6,5,1.6667,3,2,0.0000,1,0,4,1,0.2000,5.8476,0.6667,4.8240,1.5631,0.0000,1.0000,4.0000,2,1,2,1,0.5000,1.6667,21,3.5000,0.0829,6,branching,small,single,6,6,front_loaded,low,4,high,4530716,b0c92e73-34e8-4799-bf04-9fcad79ba486,true,,,none,1
false,5,5,2.0000,2,2,0.2000,1,0,5,0,0.0000,10.1221,0.8611,11.0716,4.4737,0.0000,1.0000,3.0000,3,1,3,1,0.4000,1.5000,19,3.8000,0.0291,5,loop,large,single,5,8,front_loaded,high,5,low,530496050,34f6d31d-d44f-4b07-852e-7510a4b9456b,true,,,none,0
false,7,7,2.0000,3,3,0.1429,1,1,6,0,0.0000,11.4271,0.5714,10.7733,1.5641,0.1875,2.7500,4.0000,1,3,2,1,0.5714,2.8571,25,3.5714,0.0482,7,loop,medium,single,7,7,clustered,low,1,high,1873931318,d0ff200b-7be9-49bd-bb9f-7d5288df9034,true,,,none,0
false,15,14,1.8667,2,1,0.0000,1,0,13,1,0.0714,5.8122,0.3571,8.5243,1.6152,0.0000,1.0000,2.0000,0,3,3,1,0.1333,1.7143,48,3.2000,0.0737,14,hub_and_spoke,small,single,15,7,deep,high,1,high,263097188,22743b81-08c0-42f5-81ab-2cc185ff8ee0,true,,,none,2
false,7,8,2.2857,3,2,0.2500,1,1,7,0,0.0000,14.9857,0.4762,14.8575,4.5743,0.2041,1.7143,4.0000,2,1,2,1,0.4286,2.0000,36,5.1429,0.0448,7,loop,large,single,7,6,clustered,low,5,high,369686591,7b65ef76-5809-419d-b3fd-1420236b9d1d,false,"EntityBounds: entity terrorist_01 at (-22.90, 2.91) exceeds room room_05 interior bounds (centre=(-19.70, -0.29), half-extents=(3.20, 3.20))",,EntityBounds,3
false,11,11,2.0000,5,5,0.0909,1,4,7,0,0.0000,12.8926,0.0000,16.0031,16.0031,1.0000,4.0000,0.0000,0,0,0,1,0.0000,0.0000,27,2.4545,0.0286,11,loop,medium,single,11,1,deep,high,1,medium,288436945,bf27a1be-54e4-49be-a5ec-029dd79fb1ce,true,,,none,0
false,10,9,1.8000,5,3,0.0000,3,2,6,1,0.1111,11.2603,0.9333,3.6498,1.5484,0.2222,2.6667,3.0000,1,2,1,1,0.2000,2.0000,29,2.9000,0.0630,10,branching,small,multiple,10,5,clustered,high,1,high,268626398,320b86cd-2820-4f36-8c7f-cd6cca5a17f6,false,"EntityBounds: entity terrorist_04 at (4.25, -5.33) exceeds room room_05 interior bounds (centre=(5.45, -6.53), half-extents=(1.20, 1.20))",,EntityBounds,3
false,15,14,1.8667,2,1,0.0000,3,0,13,1,0.0714,9.8994,0.6786,10.6642,1.6450,0.0000,1.0000,2.0000,0,3,3,1,0.2000,1.7143,118,7.8667,0.0673,15,hub_and_spoke,large,multiple,15,7,dispersed,high,2,low,601465972,4dcd47b5-e043-4be7-a801-b8821ba29c15,true,,,none,0
false,8,8,2.0000,4,4,0.1250,3,0,8,0,0.0000,25.2921,0.2000,26.9307,4.8416,1.5833,2.5000,3.0000,2,1,1,1,0.2500,1.2000,28,3.5000,0.0294,8,loop,large,multiple,8,5,dispersed,medium,4,low,1098481427,c1bca189-2946-4a6a-af1b-e1d482af79be,false,"EntityBounds: entity terrorist_03 at (16.80, 13.20) exceeds room room_06 interior bounds (centre=(20.00, 10.00), half-extents=(3.20, 3.20))",,EntityBounds,3
false,3,2,1.3333,2,1,0.0000,1,0,1,1,0.5000,9.9826,0.8667,7.4248,1.6885,0.0000,1.0000,2.0000,0,2,2,1,0.6667,1.6000,23,7.6667,0.0571,3,hub_and_spoke,large,single,3,5,dispersed,medium,2,medium,141082850,45ff71d3-c09d-4675-a76f-e421eea088b5,true,,,none,0
false,6,6,2.0000,3,3,0.1667,3,0,6,0,0.0000,21.2326,0.5000,6.7674,1.5193,0.1875,2.7500,4.0000,0,1,1,1,0.5000,2.6667,12,2.0000,0.0321,6,loop,medium,multiple,6,3,deep,low,1,low,1464675511,99e28786-8a7c-4742-aa36-4cf796ad0c71,true,,,none,1
false,5,4,1.6000,4,4,0.0000,2,0,3,1,0.2500,16.2264,0.6190,12.5207,1.5357,0.7755,2.7143,4.0000,1,2,2,1,0.6000,2.6667,16,3.2000,0.0387,5,linear,medium,multiple,5,6,deep,high,2,medium,1740575115,923db939-16c3-481e-b038-3d7701e86296,true,,,none,0
false,13,14,2.1538,6,4,0.1429,3,3,11,0,0.0000,11.5445,0.2500,15.3934,1.5978,1.2500,2.5000,3.0000,3,1,2,1,0.1538,1.5714,16,1.2308,0.0243,12,loop,small,multiple,13,7,dispersed,low,4,medium,1546143292,771aa2d0-4f38-4ced-83d2-5053bd2a6729,true,,,none,0
false,6,5,1.6667,4,2,0.0000,3,0,4,1,0.2000,5.8734,0.3333,5.1816,1.6777,0.0000,1.0000,0.0000,0,0,1,1,0.0000,2.0000,14,2.3333,0.0620,6,branching,small,multiple,6,2,front_loaded,high,3,low,1502244302,b9ea0e36-fa9f-4bf9-bebb-2d4de9fc4204,true,,,none,0
false,8,7,1.7500,2,1,0.0000,1,0,6,1,0.1429,9.9316,0.6389,12.6447,1.5559,0.0000,1.0000,2.0000,0,3,4,1,0.3750,1.7500,83,10.3750,0.0961,8,hub_and_spoke,large,single,8,8,front_loaded,low,2,high,138381653,25e7d87e-d1e1-4463-a42d-2584d8d154ed,true,,,none,0
false,4,4,2.0000,2,2,0.2500,1,0,4,0,0.0000,10.0855,0.7333,7.1611,2.1055,0.2500,1.5000,3.0000,1,1,2,1,0.5000,1.8000,10,2.5000,0.0291,4,loop,medium,single,3,5,clustered,high,3,medium,955375223,0643ccce-5336-4805-9a66-dccde8ae65e1,true,,,none,0
false,9,8,1.7778,2,1,0.0000,1,0,7,1,0.1250,6.9610,1.0000,3.4701,3.4701,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,62,6.8889,0.0948,9,hub_and_spoke,medium,single,9,1,clustered,low,1,high,1216686964,18edd985-d842-4c43-b125-4c4c4512c4a7,true,,,none,0
false,11,10,1.8182,10,10,0.0000,2,2,7,1,0.1000,56.7835,0.9444,5.4162,1.5545,0.2469,9.5556,3.0000,2,3,2,1,0.1818,2.1250,26,2.3636,0.0280,11,linear,medium,multiple,11,8,clustered,high,2,medium,2136241554,c6e09a7c-bf01-497c-a91e-7bc85ea2ec5f,false,"EntityBounds: entity terrorist_01 at (-5.80, -53.80) exceeds room room_11 interior bounds (centre=(-8.00, -56.00), half-extents=(2.20, 2.20))",,EntityBounds,3
false,15,14,1.8667,7,4,0.0000,3,0,13,1,0.0714,19.3129,0.3333,26.5145,11.5208,1.3333,2.6667,3.6667,2,3,2,1,0.4000,2.2500,48,3.2000,0.0454,15,branching,medium,multiple,15,8,dispersed,medium,1,low,342183313,9ba84ac5-d333-4e40-ab5b-ca84ab2f9400,true,,,none,1
false,14,13,1.8571,13,13,0.0000,1,1,11,1,0.0769,46.4228,0.3810,12.4560,1.5623,4.2041,10.7143,3.5000,1,2,2,1,0.3571,2.5000,31,2.2143,0.0316,14,linear,medium,single,14,6,deep,low,2,medium,320233110,0cc52b0e-5267-405d-b25e-f9e69c0895ac,false,"EntityBounds: entity terrorist_06 at (-37.80, -34.20) exceeds room room_14 interior bounds (centre=(-40.00, -32.00), half-extents=(2.20, 2.20))",,EntityBounds,3
false,8,7,1.7500,4,2,0.0000,3,0,6,1,0.1429,7.9960,0.2857,12.4401,1.8509,0.2500,1.5000,3.0000,2,2,2,1,0.2500,1.4286,16,2.0000,0.0481,7,branching,small,multiple,8,7,dispersed,high,3,low,538305644,e0250e52-8a87-4fca-a295-7ef801b9f950,true,,,none,0
false,12,13,2.1667,6,3,0.1538,3,3,10,0,0.0000,14.6987,0.2000,19.8290,3.1052,0.2500,2.5000,4.0000,2,1,1,1,0.2500,1.6000,43,3.5833,0.0410,12,loop,medium,multiple,12,5,deep,medium,5,high,1455310078,41bffcdf-e311-4b19-bd69-8b450e7b87fc,true,,,none,0
false,15,14,1.8667,14,14,0.0000,1,3,10,1,0.0714,28.8550,0.0000,48.1295,48.1295,42.2500,7.5000,0.0000,0,0,0,1,0.0000,0.0000,13,0.8667,0.0182,13,linear,small,single,15,1,dispersed,low,2,medium,1619800014,f35ac005-8f3a-4d71-88d3-372a8d7ba09f,true,,,none,0
false,12,11,1.8333,2,1,0.0000,1,0,10,1,0.0909,5.9680,0.1667,9.0035,8.6924,0.0000,1.0000,2.0000,0,1,1,1,0.0833,1.3333,33,2.7500,0.0653,12,hub_and_spoke,small,single,12,3,dispersed,high,2,medium,1043770707,a2b270b1-b683-437f-b95f-a51f31fc2c69,true,,,none,0
false,3,2,1.3333,2,2,0.0000,2,0,1,1,0.5000,7.3384,1.0000,4.6447,1.6183,0.2500,1.5000,3.0000,1,1,2,1,0.6667,1.8000,5,1.6667,0.0397,3,linear,small,multiple,3,5,dispersed,low,3,medium,2042872996,df659616-5858-400b-8614-5c04fd2ef070,true,,,none,0
false,7,7,2.0000,3,3,0.1429,3,0,7,0,0.0000,8.0065,0.3333,10.2491,6.6143,0.2222,1.3333,3.0000,0,1,0,1,0.2857,1.5000,3,0.4286,0.0090,3,loop,small,multiple,7,2,front_loaded,low,2,low,1263476638,cbb1294d-f09e-4f8e-96d2-1c5596fd6a3f,true,,,none,0
false,8,7,1.7500,2,1,0.0000,1,0,6,1,0.1429,11.7696,0.0000,23.3253,23.3253,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,60,7.5000,0.0661,8,hub_and_spoke,large,single,8,1,dispersed,low,5,low,1005087496,76dadbba-3b0f-46c3-81bf-bd80848f6606,true,,,none,0
