variedParameter,parameterValue,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.2334,1.0000,7.4461,1.9305,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,24,6.0000,0.0939,4,branching,medium,single,4,3,dispersed,medium,3,medium,1559389168,690bc265-5584-4594-a7db-f338a8a9db4d,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.1498,0.5000,12.8517,3.1525,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0605,4,branching,medium,single,4,3,dispersed,medium,3,medium,1133067081,34ff6b17-3380-4c01-91f3-9732d6cfa4d8,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5815,0.6667,10.4766,3.6782,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0854,4,branching,medium,single,4,3,dispersed,medium,3,medium,1215593850,5a00a0e0-f3c9-44fd-86d0-4ab4b6980670,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.0686,0.5000,8.9901,1.8692,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,18,4.5000,0.0638,4,branching,medium,single,4,3,dispersed,medium,3,medium,918008748,71c4e8bb-210b-46e8-ab7c-fe82ccc9fd8d,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0039,0.3333,13.6959,2.4922,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0620,4,branching,medium,single,4,3,dispersed,medium,3,medium,1325695871,19cce8ea-a4c3-4523-b3ae-b0dd4814aeb4,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.1723,0.5000,11.3195,3.3912,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0745,4,branching,medium,single,4,3,dispersed,medium,3,medium,1825308823,e1231b8d-55c6-46d2-b2f5-2211aca0d144,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.3643,0.6667,9.1393,2.4311,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,13,3.2500,0.0339,4,branching,medium,single,4,3,dispersed,medium,3,medium,63609927,2883c8f4-e9b5-4a92-8f6b-8cd876c171aa,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.3299,0.6667,9.7575,2.6189,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,23,5.7500,0.1120,4,branching,medium,single,4,3,dispersed,medium,3,medium,1821710092,f9446482-e9af-4de1-b621-9557c6c75cbf,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.3078,0.3333,12.4875,1.7398,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0824,4,branching,medium,single,4,3,dispersed,medium,3,medium,1929389420,68ea9392-4865-4c63-a641-222702719d1e,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.9134,1.0000,6.1361,2.6382,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,16,4.0000,0.0604,4,branching,medium,single,4,3,dispersed,medium,3,medium,1227652109,8549c6c3-3f62-4e9a-addf-bb211f44d5d0,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.8736,0.6667,8.8550,2.6383,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0780,4,branching,medium,single,4,3,dispersed,medium,3,medium,413386889,c593c5b2-9dc4-4730-9164-6236ea02b3fc,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.8645,0.3333,12.6227,2.7129,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0858,4,branching,medium,single,4,3,dispersed,medium,3,medium,1738706756,1cd5a7cb-9bea-4736-8725-820a0350affc,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.9709,1.0000,6.3228,2.1857,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,16,4.0000,0.0664,4,branching,medium,single,4,3,dispersed,medium,3,medium,1265740778,71e26fe2-1858-41e2-8196-c338f18ae54e,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.7499,1.0000,6.5103,2.3257,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0595,4,branching,medium,single,4,3,dispersed,medium,3,medium,1754945415,927f5ed1-baae-4667-9b9d-c675852dbb12,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.9974,0.6667,9.4697,2.4697,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,19,4.7500,0.0578,4,branching,medium,single,4,3,dispersed,medium,3,medium,1376582876,140d9979-7226-4fb1-8dc8-5024e388a43a,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.8311,0.5000,9.2839,2.3287,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,18,4.5000,0.0746,4,branching,medium,single,4,3,dispersed,medium,3,medium,889335424,8324a8d2-bfcd-4e94-8207-f90cee4a34d7,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0690,0.6667,9.5104,1.9047,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.1010,4,branching,medium,single,4,3,dispersed,medium,3,medium,2125191346,6dc4f846-be88-4fde-ba9d-e9545db561c5,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.7145,0.3333,11.2222,2.1566,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,24,6.0000,0.0977,4,branching,medium,single,4,3,dispersed,medium,3,medium,653778753,f7ff755c-d150-4235-bd71-9562f91f9ddd,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.4680,1.0000,6.1376,2.6830,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0569,4,branching,medium,single,4,3,dispersed,medium,3,medium,1405631903,09b08fa3-cd03-4020-a11a-bac94a3d4b23,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.7711,0.3333,12.0768,3.4026,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0808,4,branching,medium,single,4,3,dispersed,medium,3,medium,72005540,e652fa15-63ec-4e00-b9dc-e1bfec770647,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.6842,1.0000,5.9639,2.7571,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0615,4,branching,medium,single,4,3,dispersed,medium,3,medium,2011432233,5852e68c-01d4-4010-9a87-746725f0421d,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.5191,0.3333,13.1819,2.4160,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0513,4,branching,medium,single,4,3,dispersed,medium,3,medium,392054138,7531801a-a75e-4f0b-b16b-6e345745357c,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.9213,0.3333,12.1377,2.4646,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,14,3.5000,0.0565,4,branching,medium,single,4,3,dispersed,medium,3,medium,1825586160,68ae79f0-bc04-4b9f-bfc5-d530f40d6cc0,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.9368,0.5000,11.5910,2.2827,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0622,4,branching,medium,single,4,3,dispersed,medium,3,medium,874096742,4991ec55-76ca-4956-822a-b9f5115f9fdd,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.1504,0.6667,9.2927,2.0839,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0445,4,branching,medium,single,4,3,dispersed,medium,3,medium,134206417,22a0fb85-4161-4204-87e8-32671b511ca1,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.1365,0.3333,12.6518,2.9511,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0823,4,branching,medium,single,4,3,dispersed,medium,3,medium,1597870529,ac8f6a25-b32a-45bd-b0a9-7ad073c36747,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5284,1.0000,6.1086,2.5233,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0600,4,branching,medium,single,4,3,dispersed,medium,3,medium,1728559080,627a90b7-c0b8-4119-be82-01a63c0a5e31,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.4223,0.6667,9.2245,2.1828,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0615,4,branching,medium,single,4,3,dispersed,medium,3,medium,2005765715,411db5cb-95b3-4838-bbe3-3b87e845cbf6,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.3847,0.6667,9.7498,3.3666,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0541,4,branching,medium,single,4,3,dispersed,medium,3,medium,1628257275,bed09c4e-d743-4f1f-83b2-97c1f7757964,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.8587,0.3333,12.9410,2.0779,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0789,4,branching,medium,single,4,3,dispersed,medium,3,medium,1660975351,a85188f8-ea2f-4b16-a9be-18485a5b67e1,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.1201,0.5000,8.7278,2.3568,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,16,4.0000,0.0431,4,branching,medium,single,4,3,dispersed,medium,3,medium,1634722203,ca9898ce-8de2-4ae2-a5e3-7dc65d6f741e,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.3522,0.6667,9.4713,2.3654,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0438,4,branching,medium,single,4,3,dispersed,medium,3,medium,332276982,60ce26cd-8102-4dcf-9eb9-daea0356fccc,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.6762,0.5000,9.0646,2.8599,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0518,4,branching,medium,single,4,3,dispersed,medium,3,medium,1105516788,57c6195c-122c-4082-8f59-4a904ca57407,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.2049,0.6667,9.1363,1.8779,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,13,3.2500,0.0346,4,branching,medium,single,4,3,dispersed,medium,3,medium,1062147454,0e617355-2a5a-47f2-8411-a46a9969b9bc,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.5263,0.3333,11.7350,2.1269,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0828,4,branching,medium,single,4,3,dispersed,medium,3,medium,667909716,ca9a53dc-7a4d-425c-97fe-3b9517788949,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.9518,0.3333,17.4151,3.0171,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0675,4,branching,medium,single,4,3,dispersed,medium,3,medium,678680379,37af3a35-0a06-4070-bd9e-a871b5593b3c,true,,
terroristCount,3,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.8970,0.5000,9.5374,2.6887,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,22,5.5000,0.0859,4,branching,medium,single,4,3,dispersed,medium,3,medium,1711321230,dfa519df-d4f7-444c-a7ef-b497ddbad430,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.8278,0.5000,8.9667,2.5612,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,28,7.0000,0.0928,4,branching,medium,single,4,3,dispersed,medium,3,medium,1564562201,2537caac-bd72-4c23-a93d-7af71e8e6441,true,,
terroristCount,3,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.4393,0.5000,9.9584,1.8006,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0759,4,branching,medium,single,4,3,dispersed,medium,3,medium,1931301819,bb189774-4516-4eb5-81b3-7295b0aa9e35,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.4891,1.0000,5.3238,2.2637,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,17,4.2500,0.0603,4,branching,medium,single,4,4,dispersed,medium,3,medium,796738628,1eb7e324-6aae-4116-9239-c9d5a53f338f,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.5336,0.7000,7.3063,1.9362,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,19,4.7500,0.0704,4,branching,medium,single,4,4,dispersed,medium,3,medium,949786902,c84e3c54-10d9-4bbf-ac96-dfe59920302b,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.9410,0.7000,8.0567,2.2643,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,18,4.5000,0.0586,4,branching,medium,single,4,4,dispersed,medium,3,medium,1771199153,60178391-f84c-4d6f-8492-7c36a67a5855,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0888,0.9000,4.5053,1.8893,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,26,6.5000,0.0954,4,branching,medium,single,4,4,dispersed,medium,3,medium,527384265,19869da1-920e-4e30-a0f6-8e5f2816d4e2,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.4614,0.6000,12.2189,9.9994,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,20,5.0000,0.0964,4,branching,medium,single,4,4,dispersed,medium,3,medium,1287547706,60b3f69e-72d4-4c0a-bd0b-41c76093aab5,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.9869,0.6000,7.4931,2.2545,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.2500,15,3.7500,0.0432,4,branching,medium,single,4,4,dispersed,medium,3,medium,1636522042,12dc3a79-9dce-47f3-bacb-8a8f5fe53b7d,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3833,0.6000,11.7363,1.7144,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,26,6.5000,0.1055,4,branching,medium,single,4,4,dispersed,medium,3,medium,496448086,008bb3b5-e6ff-4a6a-8d13-f76fdae82562,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.0510,0.4000,12.5361,2.0623,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.0000,18,4.5000,0.0690,4,branching,medium,single,4,4,dispersed,medium,3,medium,2010583164,7bb8d292-7846-4076-b7c5-5fd3be755a30,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.1329,0.4000,10.2158,2.1950,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.0000,14,3.5000,0.0441,4,branching,medium,single,4,4,dispersed,medium,3,medium,1812682614,9ba7ae1b-7fe5-4b82-806d-0b1fbcf39447,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.1464,0.4000,10.0534,1.8070,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.0000,14,3.5000,0.0398,4,branching,medium,single,4,4,dispersed,medium,3,medium,1786457949,f9a3ad28-f0d5-4134-9b72-a31110dfe631,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0764,0.7000,7.5342,2.0998,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,16,4.0000,0.0510,4,branching,medium,single,4,4,dispersed,medium,3,medium,1013059553,a6d5b562-7076-469c-9f19-dde85f07001d,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1625,1.0000,5.4868,2.5132,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,20,5.0000,0.0765,4,branching,medium,single,4,4,dispersed,medium,3,medium,393192213,dee59044-293d-4872-803c-16d410f9ff9a,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.9783,1.0000,5.2052,2.1750,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,18,4.5000,0.0684,4,branching,medium,single,4,4,dispersed,medium,3,medium,836324311,fef07dff-39fd-4af6-8500-e08ce2188c29,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.6104,0.4000,9.5518,2.1186,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,21,5.2500,0.0652,4,branching,medium,single,4,4,dispersed,medium,3,medium,168977325,9657c314-691c-4ef8-ba33-b1d845fffdd0,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.4490,1.0000,5.2513,2.3094,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,18,4.5000,0.0878,4,branching,medium,single,4,4,dispersed,medium,3,medium,2033681276,42bbb2b5-2fee-42b5-8bfc-5dfa6aa274c0,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.2268,1.0000,8.1603,2.2678,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,23,5.7500,0.0812,4,branching,medium,single,4,4,dispersed,medium,3,medium,2010246077,0ac4f076-3fae-4a3f-95a0-e39a087e7624,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3799,1.0000,4.9365,1.9398,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,20,5.0000,0.0597,4,branching,medium,single,4,4,dispersed,medium,3,medium,1167335030,3e15635a-2d00-419f-b9c3-e72e7fc17bcf,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5029,0.6000,7.3545,1.9083,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,18,4.5000,0.0728,4,branching,medium,single,4,4,dispersed,medium,3,medium,1454964568,360033c3-7b6a-4236-9681-5316b79fa6a5,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.1175,1.0000,5.0231,1.8707,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,19,4.7500,0.0801,4,branching,medium,single,4,4,dispersed,medium,3,medium,341497108,0425f5c3-1659-40ab-973b-22b308a6f405,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5667,1.0000,5.6607,2.3156,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,19,4.7500,0.0651,4,branching,medium,single,4,4,dispersed,medium,3,medium,783802331,02e8ac78-b05e-4e41-916d-83f2623770a3,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.2794,0.9000,7.0278,2.0200,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,22,5.5000,0.0649,4,branching,medium,single,4,4,dispersed,medium,3,medium,1875308989,0044c033-1170-4c32-9ebb-65277968f6af,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.7938,1.0000,5.4266,2.2566,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,21,5.2500,0.0855,4,branching,medium,single,4,4,dispersed,medium,3,medium,96749743,3f0bc1ae-2eb0-48ad-b42c-41891d65815f,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.2118,0.7000,7.3469,2.4881,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.2500,16,4.0000,0.0468,4,branching,medium,single,4,4,dispersed,medium,3,medium,205327859,c96202c0-2e98-4ade-a1a9-6663a2779544,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0513,0.6000,8.1003,2.1588,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,22,5.5000,0.0644,4,branching,medium,single,4,4,dispersed,medium,3,medium,193452817,a6f6c631-79ca-42ac-8858-488587d1896e,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.8407,0.5000,10.7102,3.1993,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,24,6.0000,0.0870,4,branching,medium,single,4,4,dispersed,medium,3,medium,268414069,a1b7d99a-f66e-44ec-8f7c-45f5e2ef4c34,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1277,1.0000,4.9017,2.0229,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,20,5.0000,0.0654,4,branching,medium,single,4,4,dispersed,medium,3,medium,1740413553,7dda114a-95a0-40bf-bd3e-06d0750fcdd8,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.8252,0.4000,10.7373,1.8368,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.0000,15,3.7500,0.0448,4,branching,medium,single,4,4,dispersed,medium,3,medium,81109907,2b500136-0f2b-45e2-be50-8ff15af0f789,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.8669,0.8000,6.6881,1.9595,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,19,4.7500,0.0602,4,branching,medium,single,4,4,dispersed,medium,3,medium,633189968,7d84c226-fba9-4bee-9f6d-68abef2e7392,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.5661,1.0000,5.6752,2.0713,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,21,5.2500,0.0744,4,branching,medium,single,4,4,dispersed,medium,3,medium,203593324,74d9ce93-ea96-46ae-b159-16871d4f8cc2,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.6816,0.6000,7.7022,2.1004,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,22,5.5000,0.0840,4,branching,medium,single,4,4,dispersed,medium,3,medium,1087035699,f3422c9c-f17f-41bf-af1b-f56bcc8b7266,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5349,0.7000,15.0412,11.1120,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,20,5.0000,0.1038,4,branching,medium,single,4,4,dispersed,medium,3,medium,697902497,7446d338-0b8f-4fd7-bc92-fa5401b45bb6,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.6506,0.6000,11.1796,1.9378,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,25,6.2500,0.0895,4,branching,medium,single,4,4,dispersed,medium,3,medium,1325497841,3c26d03e-5368-4b0b-a77f-d28cd0bd5280,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.8834,1.0000,4.9337,1.9673,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,18,4.5000,0.0666,4,branching,medium,single,4,4,dispersed,medium,3,medium,560629145,75201dfa-a4b1-4b5f-893e-d54c6fd45486,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.8527,0.6000,10.5257,2.0644,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,21,5.2500,0.0624,4,branching,medium,single,4,4,dispersed,medium,3,medium,869960581,d9f9dd0f-b105-42a9-9a59-528e58e92fa3,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0936,0.7000,6.6455,1.9982,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,24,6.0000,0.0885,4,branching,medium,single,4,4,dispersed,medium,3,medium,608893275,5234cd04-7b3a-47ec-8d90-604db31f2a72,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.4323,0.7000,7.6674,1.8268,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,15,3.7500,0.0411,4,branching,medium,single,4,4,dispersed,medium,3,medium,1269702285,be77acca-7d59-46e1-9f01-b87102626b61,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.2675,1.0000,5.0690,1.9715,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,18,4.5000,0.0636,4,branching,medium,single,4,4,dispersed,medium,3,medium,240233080,b5810541-d761-4913-9fc2-c353b0196c2e,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.7008,0.4000,9.8815,2.1515,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.0000,17,4.2500,0.0552,4,branching,medium,single,4,4,dispersed,medium,3,medium,2012153520,8d017662-d840-4e6d-948a-f0e35d385fd8,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.4226,0.6000,7.9350,2.2694,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.2500,14,3.5000,0.0406,4,branching,medium,single,4,4,dispersed,medium,3,medium,538038454,81b8cd3b-474e-4014-a0a1-09d51a7a3081,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.6360,0.7000,7.4677,2.2280,0.2400,1.6000,2.0000,1,1,1,1,0.2500,1.2500,17,4.2500,0.0717,4,branching,medium,single,4,4,dispersed,medium,3,medium,1385058347,748dbbd0-7cfc-4916-bb1d-80bcff8de0cb,true,,
terroristCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.5160,1.0000,5.5944,2.2691,0.2400,1.6000,3.0000,1,1,1,1,0.5000,1.5000,18,4.5000,0.0481,4,branching,medium,single,4,4,dispersed,medium,3,medium,1785241978,e197a44b-37e5-4bcd-8684-2fc2b7795610,true,,
terroristCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.2559,0.6000,11.3936,3.2760,0.0000,1.0000,2.0000,0,1,2,1,0.2500,1.5000,21,5.2500,0.0597,4,branching,medium,single,4,4,dispersed,medium,3,medium,1734771012,e81d793d-6d14-46fe-9103-6855c2c9afb8,true,,
