event_type,seed,swept_weight,weight_value,event_id,selected_npc,selected_role,distance_m,had_los,state_score,agree_with_baseline
AllyDownSeen,44,Distance,1.5,60,WSNPC_05,Leader,19.75,1,1.00,1
AllyDownSeen,44,Distance,1.5,61,WSNPC_05,Leader,10.74,0,1.00,1
AllyDownSeen,44,Distance,1.5,62,WSNPC_05,Leader,1.42,1,1.00,1
AllyDownSeen,44,Distance,1.5,63,WSNPC_05,Leader,16.61,1,1.00,1
AllyDownSeen,44,Distance,1.5,64,WSNPC_05,Leader,22.65,0,1.00,1
AllyDownSeen,44,Distance,1.5,65,WSNPC_01,Roamer,0.53,1,0.80,1
AllyDownSeen,44,Distance,1.5,66,WSNPC_05,Leader,23.40,1,1.00,1
AllyDownSeen,44,Distance,1.5,67,WSNPC_05,Leader,9.03,1,1.00,1
AllyDownSeen,44,Distance,1.5,68,WSNPC_05,Leader,8.71,1,1.00,1
AllyDownSeen,44,Distance,1.5,69,WSNPC_05,Leader,18.76,0,1.00,1
AllyDownSeen,44,Distance,1.5,70,WSNPC_05,Leader,13.71,1,1.00,1
AllyDownSeen,44,Distance,1.5,71,WSNPC_05,Leader,15.01,0,1.00,1
AllyDownSeen,44,Distance,1.5,72,WSNPC_05,Leader,15.10,1,1.00,1
AllyDownSeen,44,Distance,1.5,73,WSNPC_05,Leader,8.81,1,1.00,1
AllyDownSeen,44,Distance,1.5,74,WSNPC_05,Leader,1.90,1,1.00,1
AllyDownSeen,44,Distance,1.5,75,WSNPC_05,Leader,17.77,1,1.00,1
AllyDownSeen,44,Distance,1.5,76,WSNPC_00,Guard,0.11,1,1.00,1
AllyDownSeen,44,Distance,1.5,77,WSNPC_05,Leader,6.01,1,1.00,1
AllyDownSeen,44,Distance,1.5,78,WSNPC_05,Leader,12.91,0,1.00,1
AllyDownSeen,44,Distance,1.5,79,WSNPC_05,Leader,13.57,0,1.00,1
AllyDownSeen,44,Distance,1.5,80,WSNPC_05,Leader,17.36,1,1.00,1
AllyDownSeen,44,Distance,1.5,81,WSNPC_05,Leader,18.03,1,1.00,1
AllyDownSeen,44,Distance,1.5,82,WSNPC_05,Leader,18.35,1,1.00,1
AllyDownSeen,44,Distance,1.5,83,WSNPC_05,Leader,20.00,1,1.00,1
AllyDownSeen,44,Distance,1.5,84,WSNPC_05,Leader,21.84,1,1.00,1
AllyDownSeen,44,Distance,1.5,85,WSNPC_05,Leader,8.59,1,1.00,1
AllyDownSeen,44,Distance,1.5,86,WSNPC_05,Leader,14.85,0,1.00,1
AllyDownSeen,44,Distance,1.5,87,WSNPC_05,Leader,19.18,1,1.00,1
AllyDownSeen,44,Distance,1.5,88,WSNPC_05,Leader,15.28,0,1.00,1
AllyDownSeen,44,Distance,1.5,89,WSNPC_05,Leader,15.71,0,1.00,1
AllyDownSeen,44,Distance,1.5,90,WSNPC_05,Leader,20.96,0,1.00,1
AllyDownSeen,44,Distance,1.5,91,WSNPC_05,Leader,20.70,1,1.00,1
AllyDownSeen,44,Distance,1.5,92,WSNPC_05,Leader,19.33,1,1.00,1
AllyDownSeen,44,Distance,1.5,93,WSNPC_05,Leader,23.54,0,1.00,1
AllyDownSeen,44,Distance,1.5,94,WSNPC_05,Leader,17.33,0,1.00,1
AllyDownSeen,44,Distance,1.5,95,WSNPC_05,Leader,24.51,0,1.00,1
AllyDownSeen,44,Distance,1.5,96,WSNPC_05,Leader,5.15,1,1.00,1
AllyDownSeen,44,Distance,1.5,97,WSNPC_05,Leader,12.88,1,1.00,1
AllyDownSeen,44,Distance,1.5,98,WSNPC_05,Leader,26.92,0,1.00,1
AllyDownSeen,44,Distance,1.5,99,WSNPC_05,Leader,20.47,0,1.00,1
AllyDownSeen,44,Distance,2.0,0,WSNPC_05,Leader,19.39,0,1.00,1
AllyDownSeen,44,Distance,2.0,1,WSNPC_06,Guard,0.46,1,0.80,1
AllyDownSeen,44,Distance,2.0,2,WSNPC_05,Leader,5.45,1,1.00,1
AllyDownSeen,44,Distance,2.0,3,WSNPC_05,Leader,15.02,0,1.00,1
AllyDownSeen,44,Distance,2.0,4,WSNPC_05,Leader,20.88,1,1.00,1
AllyDownSeen,44,Distance,2.0,5,WSNPC_05,Leader,4.29,1,1.00,1
AllyDownSeen,44,Distance,2.0,6,WSNPC_05,Leader,9.06,1,1.00,1
AllyDownSeen,44,Distance,2.0,7,WSNPC_05,Leader,24.71,0,1.00,1
AllyDownSeen,44,Distance,2.0,8,WSNPC_05,Leader,23.40,1,1.00,1
AllyDownSeen,44,Distance,2.0,9,WSNPC_05,Leader,21.51,1,1.00,1
AllyDownSeen,44,Distance,2.0,10,WSNPC_05,Leader,15.21,0,1.00,1
AllyDownSeen,44,Distance,2.0,11,WSNPC_05,Leader,6.28,1,1.00,1
AllyDownSeen,44,Distance,2.0,12,WSNPC_05,Leader,13.24,1,1.00,1
AllyDownSeen,44,Distance,2.0,13,WSNPC_05,Leader,21.05,0,1.00,1
AllyDownSeen,44,Distance,2.0,14,WSNPC_05,Leader,19.88,1,1.00,1
AllyDownSeen,44,Distance,2.0,15,WSNPC_05,Leader,23.49,0,1.00,1
AllyDownSeen,44,Distance,2.0,16,WSNPC_05,Leader,24.75,0,1.00,1
AllyDownSeen,44,Distance,2.0,17,WSNPC_05,Leader,9.82,1,1.00,1
AllyDownSeen,44,Distance,2.0,18,WSNPC_05,Leader,11.50,0,1.00,1
AllyDownSeen,44,Distance,2.0,19,WSNPC_02,Leader,2.68,0,0.50,1
AllyDownSeen,44,Distance,2.0,20,WSNPC_05,Leader,24.29,0,1.00,1
AllyDownSeen,44,Distance,2.0,21,WSNPC_05,Leader,18.54,1,1.00,1
AllyDownSeen,44,Distance,2.0,22,WSNPC_05,Leader,14.54,1,1.00,1
AllyDownSeen,44,Distance,2.0,23,WSNPC_05,Leader,4.13,1,1.00,1
AllyDownSeen,44,Distance,2.0,24,WSNPC_05,Leader,19.75,1,1.00,1
AllyDownSeen,44,Distance,2.0,25,WSNPC_05,Leader,3.71,1,1.00,1
AllyDownSeen,44,Distance,2.0,26,WSNPC_05,Leader,23.74,0,1.00,1
AllyDownSeen,44,Distance,2.0,27,WSNPC_05,Leader,20.94,1,1.00,1
AllyDownSeen,44,Distance,2.0,28,WSNPC_05,Leader,9.88,1,1.00,1
AllyDownSeen,44,Distance,2.0,29,WSNPC_05,Leader,19.42,1,1.00,1
AllyDownSeen,44,Distance,2.0,30,WSNPC_05,Leader,22.09,0,1.00,1
AllyDownSeen,44,Distance,2.0,31,WSNPC_05,Leader,16.15,0,1.00,1
AllyDownSeen,44,Distance,2.0,32,WSNPC_05,Leader,8.28,1,1.00,1
AllyDownSeen,44,Distance,2.0,33,WSNPC_05,Leader,7.67,1,1.00,1
AllyDownSeen,44,Distance,2.0,34,WSNPC_05,Leader,8.81,1,1.00,1
AllyDownSeen,44,Distance,2.0,35,WSNPC_05,Leader,11.51,1,1.00,1
AllyDownSeen,44,Distance,2.0,36,WSNPC_05,Leader,18.97,1,1.00,1
AllyDownSeen,44,Distance,2.0,37,WSNPC_05,Leader,17.14,0,1.00,1
AllyDownSeen,44,Distance,2.0,38,WSNPC_05,Leader,10.04,1,1.00,1
AllyDownSeen,44,Distance,2.0,39,WSNPC_05,Leader,6.17,1,1.00,1
AllyDownSeen,44,Distance,2.0,40,WSNPC_05,Leader,21.75,1,1.00,1
AllyDownSeen,44,Distance,2.0,41,WSNPC_05,Leader,19.37,1,1.00,1
AllyDownSeen,44,Distance,2.0,42,WSNPC_05,Leader,9.02,1,1.00,1
AllyDownSeen,44,Distance,2.0,43,WSNPC_05,Leader,14.75,1,1.00,1
AllyDownSeen,44,Distance,2.0,44,WSNPC_05,Leader,22.79,1,1.00,1
AllyDownSeen,44,Distance,2.0,45,WSNPC_05,Leader,17.26,1,1.00,1
AllyDownSeen,44,Distance,2.0,46,WSNPC_05,Leader,18.81,0,1.00,1
AllyDownSeen,44,Distance,2.0,47,WSNPC_05,Leader,20.84,1,1.00,1
AllyDownSeen,44,Distance,2.0,48,WSNPC_05,Leader,11.05,1,1.00,1
AllyDownSeen,44,Distance,2.0,49,WSNPC_05,Leader,5.70,1,1.00,1
AllyDownSeen,44,Distance,2.0,50,WSNPC_05,Leader,25.78,0,1.00,1
AllyDownSeen,44,Distance,2.0,51,WSNPC_05,Leader,19.91,1,1.00,1
AllyDownSeen,44,Distance,2.0,52,WSNPC_05,Leader,21.62,0,1.00,1
AllyDownSeen,44,Distance,2.0,53,WSNPC_05,Leader,12.03,1,1.00,1
AllyDownSeen,44,Distance,2.0,54,WSNPC_05,Leader,4.47,1,1.00,1
AllyDownSeen,44,Distance,2.0,55,WSNPC_05,Leader,4.69,1,1.00,1
AllyDownSeen,44,Distance,2.0,56,WSNPC_05,Leader,17.95,0,1.00,1
AllyDownSeen,44,Distance,2.0,57,WSNPC_05,Leader,5.36,1,1.00,1
AllyDownSeen,44,Distance,2.0,58,WSNPC_05,Leader,8.56,1,1.00,1
AllyDownSeen,44,Distance,2.0,59,WSNPC_05,Leader,24.56,1,1.00,1
AllyDownSeen,44,Distance,2.0,60,WSNPC_05,Leader,19.75,1,1.00,1
AllyDownSeen,44,Distance,2.0,61,WSNPC_05,Leader,10.74,0,1.00,1
AllyDownSeen,44,Distance,2.0,62,WSNPC_05,Leader,1.42,1,1.00,1
AllyDownSeen,44,Distance,2.0,63,WSNPC_05,Leader,16.61,1,1.00,1
AllyDownSeen,44,Distance,2.0,64,WSNPC_05,Leader,22.65,0,1.00,1
AllyDownSeen,44,Distance,2.0,65,WSNPC_01,Roamer,0.53,1,0.80,1
AllyDownSeen,44,Distance,2.0,66,WSNPC_05,Leader,23.40,1,1.00,1
AllyDownSeen,44,Distance,2.0,67,WSNPC_05,Leader,9.03,1,1.00,1
AllyDownSeen,44,Distance,2.0,68,WSNPC_05,Leader,8.71,1,1.00,1
AllyDownSeen,44,Distance,2.0,69,WSNPC_05,Leader,18.76,0,1.00,1
AllyDownSeen,44,Distance,2.0,70,WSNPC_05,Leader,13.71,1,1.00,1
AllyDownSeen,44,Distance,2.0,71,WSNPC_05,Leader,15.01,0,1.00,1
AllyDownSeen,44,Distance,2.0,72,WSNPC_05,Leader,15.10,1,1.00,1
AllyDownSeen,44,Distance,2.0,73,WSNPC_05,Leader,8.81,1,1.00,1
AllyDownSeen,44,Distance,2.0,74,WSNPC_05,Leader,1.90,1,1.00,1
AllyDownSeen,44,Distance,2.0,75,WSNPC_05,Leader,17.77,1,1.00,1
AllyDownSeen,44,Distance,2.0,76,WSNPC_00,Guard,0.11,1,1.00,1
AllyDownSeen,44,Distance,2.0,77,WSNPC_05,Leader,6.01,1,1.00,1
AllyDownSeen,44,Distance,2.0,78,WSNPC_05,Leader,12.91,0,1.00,1
AllyDownSeen,44,Distance,2.0,79,WSNPC_05,Leader,13.57,0,1.00,1
AllyDownSeen,44,Distance,2.0,80,WSNPC_05,Leader,17.36,1,1.00,1
AllyDownSeen,44,Distance,2.0,81,WSNPC_05,Leader,18.03,1,1.00,1
AllyDownSeen,44,Distance,2.0,82,WSNPC_05,Leader,18.35,1,1.00,1
AllyDownSeen,44,Distance,2.0,83,WSNPC_05,Leader,20.00,1,1.00,1
AllyDownSeen,44,Distance,2.0,84,WSNPC_05,Leader,21.84,1,1.00,1
AllyDownSeen,44,Distance,2.0,85,WSNPC_05,Leader,8.59,1,1.00,1
AllyDownSeen,44,Distance,2.0,86,WSNPC_05,Leader,14.85,0,1.00,1
AllyDownSeen,44,Distance,2.0,87,WSNPC_05,Leader,19.18,1,1.00,1
AllyDownSeen,44,Distance,2.0,88,WSNPC_05,Leader,15.28,0,1.00,1
AllyDownSeen,44,Distance,2.0,89,WSNPC_05,Leader,15.71,0,1.00,1
AllyDownSeen,44,Distance,2.0,90,WSNPC_05,Leader,20.96,0,1.00,1
AllyDownSeen,44,Distance,2.0,91,WSNPC_05,Leader,20.70,1,1.00,1
AllyDownSeen,44,Distance,2.0,92,WSNPC_05,Leader,19.33,1,1.00,1
AllyDownSeen,44,Distance,2.0,93,WSNPC_05,Leader,23.54,0,1.00,1
AllyDownSeen,44,Distance,2.0,94,WSNPC_05,Leader,17.33,0,1.00,1
AllyDownSeen,44,Distance,2.0,95,WSNPC_05,Leader,24.51,0,1.00,1
AllyDownSeen,44,Distance,2.0,96,WSNPC_05,Leader,5.15,1,1.00,1
AllyDownSeen,44,Distance,2.0,97,WSNPC_05,Leader,12.88,1,1.00,1
AllyDownSeen,44,Distance,2.0,98,WSNPC_05,Leader,26.92,0,1.00,1
AllyDownSeen,44,Distance,2.0,99,WSNPC_05,Leader,20.47,0,1.00,1
AllyDownSeen,44,Distance,3.0,0,WSNPC_05,Leader,19.39,0,1.00,1
AllyDownSeen,44,Distance,3.0,1,WSNPC_06,Guard,0.46,1,0.80,1
AllyDownSeen,44,Distance,3.0,2,WSNPC_05,Leader,5.45,1,1.00,1
AllyDownSeen,44,Distance,3.0,3,WSNPC_05,Leader,15.02,0,1.00,1
AllyDownSeen,44,Distance,3.0,4,WSNPC_05,Leader,20.88,1,1.00,1
AllyDownSeen,44,Distance,3.0,5,WSNPC_05,Leader,4.29,1,1.00,1
AllyDownSeen,44,Distance,3.0,6,WSNPC_05,Leader,9.06,1,1.00,1
AllyDownSeen,44,Distance,3.0,7,WSNPC_05,Leader,24.71,0,1.00,1
AllyDownSeen,44,Distance,3.0,8,WSNPC_05,Leader,23.40,1,1.00,1
AllyDownSeen,44,Distance,3.0,9,WSNPC_05,Leader,21.51,1,1.00,1
AllyDownSeen,44,Distance,3.0,10,WSNPC_05,Leader,15.21,0,1.00,1
AllyDownSeen,44,Distance,3.0,11,WSNPC_05,Leader,6.28,1,1.00,1
AllyDownSeen,44,Distance,3.0,12,WSNPC_05,Leader,13.24,1,1.00,1
AllyDownSeen,44,Distance,3.0,13,WSNPC_05,Leader,21.05,0,1.00,1
AllyDownSeen,44,Distance,3.0,14,WSNPC_05,Leader,19.88,1,1.00,1
AllyDownSeen,44,Distance,3.0,15,WSNPC_05,Leader,23.49,0,1.00,1
AllyDownSeen,44,Distance,3.0,16,WSNPC_05,Leader,24.75,0,1.00,1
AllyDownSeen,44,Distance,3.0,17,WSNPC_05,Leader,9.82,1,1.00,1
AllyDownSeen,44,Distance,3.0,18,WSNPC_05,Leader,11.50,0,1.00,1
AllyDownSeen,44,Distance,3.0,19,WSNPC_02,Leader,2.68,0,0.50,1
AllyDownSeen,44,Distance,3.0,20,WSNPC_05,Leader,24.29,0,1.00,1
AllyDownSeen,44,Distance,3.0,21,WSNPC_05,Leader,18.54,1,1.00,1
AllyDownSeen,44,Distance,3.0,22,WSNPC_05,Leader,14.54,1,1.00,1
AllyDownSeen,44,Distance,3.0,23,WSNPC_05,Leader,4.13,1,1.00,1
AllyDownSeen,44,Distance,3.0,24,WSNPC_05,Leader,19.75,1,1.00,1
AllyDownSeen,44,Distance,3.0,25,WSNPC_05,Leader,3.71,1,1.00,1
AllyDownSeen,44,Distance,3.0,26,WSNPC_05,Leader,23.74,0,1.00,1
AllyDownSeen,44,Distance,3.0,27,WSNPC_05,Leader,20.94,1,1.00,1
AllyDownSeen,44,Distance,3.0,28,WSNPC_05,Leader,9.88,1,1.00,1
AllyDownSeen,44,Distance,3.0,29,WSNPC_05,Leader,19.42,1,1.00,1
AllyDownSeen,44,Distance,3.0,30,WSNPC_05,Leader,22.09,0,1.00,1
AllyDownSeen,44,Distance,3.0,31,WSNPC_05,Leader,16.15,0,1.00,1
AllyDownSeen,44,Distance,3.0,32,WSNPC_05,Leader,8.28,1,1.00,1
AllyDownSeen,44,Distance,3.0,33,WSNPC_05,Leader,7.67,1,1.00,1
AllyDownSeen,44,Distance,3.0,34,WSNPC_05,Leader,8.81,1,1.00,1
AllyDownSeen,44,Distance,3.0,35,WSNPC_05,Leader,11.51,1,1.00,1
AllyDownSeen,44,Distance,3.0,36,WSNPC_05,Leader,18.97,1,1.00,1
AllyDownSeen,44,Distance,3.0,37,WSNPC_05,Leader,17.14,0,1.00,1
AllyDownSeen,44,Distance,3.0,38,WSNPC_05,Leader,10.04,1,1.00,1
AllyDownSeen,44,Distance,3.0,39,WSNPC_05,Leader,6.17,1,1.00,1
AllyDownSeen,44,Distance,3.0,40,WSNPC_05,Leader,21.75,1,1.00,1
AllyDownSeen,44,Distance,3.0,41,WSNPC_05,Leader,19.37,1,1.00,1
AllyDownSeen,44,Distance,3.0,42,WSNPC_05,Leader,9.02,1,1.00,1
AllyDownSeen,44,Distance,3.0,43,WSNPC_05,Leader,14.75,1,1.00,1
AllyDownSeen,44,Distance,3.0,44,WSNPC_05,Leader,22.79,1,1.00,1
AllyDownSeen,44,Distance,3.0,45,WSNPC_05,Leader,17.26,1,1.00,1
AllyDownSeen,44,Distance,3.0,46,WSNPC_05,Leader,18.81,0,1.00,1
AllyDownSeen,44,Distance,3.0,47,WSNPC_05,Leader,20.84,1,1.00,1
AllyDownSeen,44,Distance,3.0,48,WSNPC_05,Leader,11.05,1,1.00,1
AllyDownSeen,44,Distance,3.0,49,WSNPC_05,Leader,5.70,1,1.00,1
AllyDownSeen,44,Distance,3.0,50,WSNPC_05,Leader,25.78,0,1.00,1
AllyDownSeen,44,Distance,3.0,51,WSNPC_05,Leader,19.91,1,1.00,1
AllyDownSeen,44,Distance,3.0,52,WSNPC_05,Leader,21.62,0,1.00,1
AllyDownSeen,44,Distance,3.0,53,WSNPC_05,Leader,12.03,1,1.00,1
AllyDownSeen,44,Distance,3.0,54,WSNPC_05,Leader,4.47,1,1.00,1
AllyDownSeen,44,Distance,3.0,55,WSNPC_05,Leader,4.69,1,1.00,1
AllyDownSeen,44,Distance,3.0,56,WSNPC_05,Leader,17.95,0,1.00,1
AllyDownSeen,44,Distance,3.0,57,WSNPC_05,Leader,5.36,1,1.00,1
AllyDownSeen,44,Distance,3.0,58,WSNPC_05,Leader,8.56,1,1.00,1
AllyDownSeen,44,Distance,3.0,59,WSNPC_05,Leader,24.56,1,1.00,1
AllyDownSeen,44,Distance,3.0,60,WSNPC_05,Leader,19.75,1,1.00,1
AllyDownSeen,44,Distance,3.0,61,WSNPC_05,Leader,10.74,0,1.00,1
AllyDownSeen,44,Distance,3.0,62,WSNPC_05,Leader,1.42,1,1.00,1
AllyDownSeen,44,Distance,3.0,63,WSNPC_05,Leader,16.61,1,1.00,1
AllyDownSeen,44,Distance,3.0,64,WSNPC_05,Leader,22.65,0,1.00,1
AllyDownSeen,44,Distance,3.0,65,WSNPC_01,Roamer,0.53,1,0.80,1
AllyDownSeen,44,Distance,3.0,66,WSNPC_05,Leader,23.40,1,1.00,1
AllyDownSeen,44,Distance,3.0,67,WSNPC_05,Leader,9.03,1,1.00,1
AllyDownSeen,44,Distance,3.0,68,WSNPC_05,Leader,8.71,1,1.00,1
AllyDownSeen,44,Distance,3.0,69,WSNPC_05,Leader,18.76,0,1.00,1
AllyDownSeen,44,Distance,3.0,70,WSNPC_05,Leader,13.71,1,1.00,1
AllyDownSeen,44,Distance,3.0,71,WSNPC_05,Leader,15.01,0,1.00,1
AllyDownSeen,44,Distance,3.0,72,WSNPC_05,Leader,15.10,1,1.00,1
AllyDownSeen,44,Distance,3.0,73,WSNPC_05,Leader,8.81,1,1.00,1
AllyDownSeen,44,Distance,3.0,74,WSNPC_05,Leader,1.90,1,1.00,1
AllyDownSeen,44,Distance,3.0,75,WSNPC_05,Leader,17.77,1,1.00,1
AllyDownSeen,44,Distance,3.0,76,WSNPC_00,Guard,0.11,1,1.00,1
AllyDownSeen,44,Distance,3.0,77,WSNPC_05,Leader,6.01,1,1.00,1
AllyDownSeen,44,Distance,3.0,78,WSNPC_05,Leader,12.91,0,1.00,1
AllyDownSeen,44,Distance,3.0,79,WSNPC_05,Leader,13.57,0,1.00,1
AllyDownSeen,44,Distance,3.0,80,WSNPC_05,Leader,17.36,1,1.00,1
AllyDownSeen,44,Distance,3.0,81,WSNPC_05,Leader,18.03,1,1.00,1
AllyDownSeen,44,Distance,3.0,82,WSNPC_05,Leader,18.35,1,1.00,1
AllyDownSeen,44,Distance,3.0,83,WSNPC_05,Leader,20.00,1,1.00,1
AllyDownSeen,44,Distance,3.0,84,WSNPC_05,Leader,21.84,1,1.00,1
AllyDownSeen,44,Distance,3.0,85,WSNPC_05,Leader,8.59,1,1.00,1
AllyDownSeen,44,Distance,3.0,86,WSNPC_05,Leader,14.85,0,1.00,1
AllyDownSeen,44,Distance,3.0,87,WSNPC_05,Leader,19.18,1,1.00,1
AllyDownSeen,44,Distance,3.0,88,WSNPC_05,Leader,15.28,0,1.00,1
AllyDownSeen,44,Distance,3.0,89,WSNPC_05,Leader,15.71,0,1.00,1
AllyDownSeen,44,Distance,3.0,90,WSNPC_05,Leader,20.96,0,1.00,1
AllyDownSeen,44,Distance,3.0,91,WSNPC_05,Leader,20.70,1,1.00,1
AllyDownSeen,44,Distance,3.0,92,WSNPC_05,Leader,19.33,1,1.00,1
AllyDownSeen,44,Distance,3.0,93,WSNPC_05,Leader,23.54,0,1.00,1
AllyDownSeen,44,Distance,3.0,94,WSNPC_05,Leader,17.33,0,1.00,1
AllyDownSeen,44,Distance,3.0,95,WSNPC_05,Leader,24.51,0,1.00,1
AllyDownSeen,44,Distance,3.0,96,WSNPC_05,Leader,5.15,1,1.00,1
AllyDownSeen,44,Distance,3.0,97,WSNPC_05,Leader,12.88,1,1.00,1
